-2000.000000	0.025264	0.008204
-1960.000000	0.015724	0.014556
-1920.000000	0.001462	0.016451
-1880.000000	-0.007342	0.014936
-1840.000000	-0.007070	0.004386
-1800.000000	-0.010439	-0.008562
-1760.000000	0.002875	0.000684
-1720.000000	-0.005993	-0.000350
-1680.000000	0.003021	0.003428
-1640.000000	0.006088	0.010028
-1600.000000	0.010970	0.016112
-1560.000000	0.007481	0.019982
-1520.000000	0.010412	0.015983
-1480.000000	0.017184	0.016606
-1440.000000	0.009023	0.010515
-1400.000000	0.003618	0.008065
-1360.000000	-0.001787	0.008878
-1320.000000	-0.000833	0.013826
-1280.000000	-0.010108	0.011983
-1240.000000	-0.002211	-0.000368
-1200.000000	-0.010547	0.005045
-1160.000000	-0.004150	0.005882
-1120.000000	-0.005238	0.004721
-1080.000000	0.011415	0.015389
-1040.000000	-0.004235	0.002538
-1000.000000	0.012126	-0.010303
-960.000000	0.001022	-0.004915
-920.000000	-0.007251	0.000211
-880.000000	-0.004491	-0.000965
-840.000000	-0.011506	0.001139
-800.000000	-0.009847	0.011043
-760.000000	-0.000249	0.009395
-720.000000	0.006563	0.007519
-680.000000	0.005258	0.008348
-640.000000	0.006754	0.008818
-600.000000	-0.000708	0.006580
-560.000000	0.012111	0.011851
-520.000000	0.001903	-0.001172
-480.000000	0.004554	0.006784
-440.000000	0.018178	0.011843
-400.000000	0.019497	0.004769
-360.000000	0.011249	-0.008600
-320.000000	0.009793	-0.003299
-280.000000	-0.003127	-0.002848
-240.000000	-0.011670	-0.005475
-200.000000	0.009669	0.001091
-160.000000	0.010224	-0.014464
-120.000000	0.034903	-0.007228
-80.000000	0.024090	0.002099
-40.000000	0.013463	-0.000753
0.000000	-0.012847	0.004103
40.000000	-0.021596	0.010872
80.000000	-0.010914	0.006785
120.000000	-0.000988	0.007790
160.000000	0.006114	0.005886
200.000000	0.001670	-0.000710
240.000000	-0.000283	0.000712
280.000000	0.011032	-0.010420
320.000000	0.015644	0.000147
360.000000	0.002089	0.002893
400.000000	0.010053	0.004158
440.000000	-0.006646	0.005576
480.000000	-0.002752	0.003260
520.000000	0.000742	-0.014235
560.000000	-0.032355	-0.011531
600.000000	-0.022709	-0.006573
640.000000	-0.014180	0.009902
680.000000	-0.004076	0.013035
720.000000	-0.007547	0.001029
760.000000	-0.000371	0.007926
800.000000	-0.001087	-0.003160
840.000000	0.002081	0.002861
880.000000	0.006633	-0.011955
920.000000	-0.001223	-0.002892
960.000000	-0.007343	-0.003296
1000.000000	-0.008195	-0.004314
1040.000000	-0.010317	0.001373
1080.000000	-0.017271	-0.003251
1120.000000	-0.012080	0.014484
