9731	9733
9732	9733
9733	9733
9734	9733
9735	9738
9736	9738
9737	9738
9738	9738
9739	9738
9906	9907
9907	9907
9908	9907
9975	9978
9976	9978
9977	9978
9978	9978
9979	9978
9980	9983
9981	9983
9982	9983
9983	9983
9984	9983
10061	10064
10062	10064
10063	10064
10064	10064
10065	10064
10066	10068
10067	10068
10068	10068
10069	10068
10150	10151
10151	10151
10152	10151
10153	10157
10154	10157
10155	10157
10156	10157
10157	10157
10158	10157
10242	10245
10243	10245
10244	10245
10245	10245
10246	10245
10306	10308
10307	10308
10308	10308
10309	10308
10310	10313
10311	10313
10312	10313
10313	10313
10314	10313
10391	10394
10392	10394
10393	10394
10394	10394
10395	10394
10605	10606
10606	10606
10607	10606
10608	10609
10609	10609
10610	10609
10696	10698
10697	10698
10698	10698
10699	10698
10700	10702
10701	10702
10702	10702
10703	10702
10790	10791
10791	10791
10792	10791
10793	10795
10794	10795
10795	10795
10796	10795
10891	10891
10991	10991
11190	11192
11191	11192
11192	11192
11193	11192
11194	11197
11195	11197
11196	11197
11197	11197
11198	11197
11292	11292
11293	11293
11479	11481
11480	11481
11481	11481
11482	11481
11483	11487
11484	11487
11485	11487
11486	11487
11487	11487
11488	11487
11573	11576
11574	11576
11575	11576
11576	11576
11577	11576
11578	11581
11579	11581
11580	11581
11581	11581
11582	11581
11663	11663
11664	11666
11665	11666
11666	11666
11667	11666
11853	11855
11854	11855
11855	11855
11856	11855
11939	11942
11940	11942
11941	11942
11942	11942
11943	11942
11944	11947
11945	11947
11946	11947
11947	11947
11948	11947
12031	12034
12032	12034
12033	12034
12034	12034
12035	12034
12127	12130
12128	12130
12129	12130
12130	12130
12131	12130
12132	12134
12133	12134
12134	12134
12135	12134
12193	12193
12194	12194
12267	12271
12268	12271
12269	12271
12270	12271
12271	12271
12272	12271
12273	12277
12274	12277
12275	12277
12276	12277
12277	12277
12278	12277
12384	12384
12385	12385
12476	12476
12552	12553
12553	12553
12554	12553
12555	12556
12556	12556
12557	12556
12633	12636
12634	12636
12635	12636
12636	12636
12637	12636
12638	12640
12639	12640
12640	12640
12641	12640
12720	12721
12721	12721
12722	12721
12723	12723
12806	12807
12807	12807
12808	12807
12809	12810
12810	12810
12811	12810
12893	12895
12894	12895
12895	12895
12896	12895
12976	12978
12977	12978
12978	12978
12979	12978
12980	12980
13060	13060
13061	13063
13062	13063
13063	13063
13064	13063
13154	13154
13247	13247
13342	13342
13433	13436
13434	13436
13435	13436
13436	13436
13437	13436
13438	13440
13439	13440
13440	13440
13441	13440
13537	13540
13538	13540
13539	13540
13540	13540
13541	13540
13542	13544
13543	13544
13544	13544
13545	13544
13616	13619
13617	13619
13618	13619
13619	13619
13620	13619
13621	13625
13622	13625
13623	13625
13624	13625
13625	13625
13626	13625
13700	13701
13701	13701
13702	13701
13703	13703
13790	13794
13791	13794
13792	13794
13793	13794
13794	13794
13795	13794
13796	13798
13797	13798
13798	13798
13799	13798
13880	13884
13881	13884
13882	13884
13883	13884
13884	13884
13885	13884
13886	13890
13887	13890
13888	13890
13889	13890
13890	13890
13891	13890
13981	13984
13982	13984
13983	13984
13984	13984
13985	13984
13986	13989
13987	13989
13988	13989
13989	13989
13990	13989
14074	14074
14075	14075
14169	14173
14170	14173
14171	14173
14172	14173
14173	14173
14174	14173
14175	14178
14176	14178
14177	14178
14178	14178
14179	14178
14262	14265
14263	14265
14264	14265
14265	14265
14266	14265
14267	14270
14268	14270
14269	14270
14270	14270
14271	14270
14329	14330
14330	14330
14331	14330
14391	14394
14392	14394
14393	14394
14394	14394
14395	14394
14396	14400
14397	14400
14398	14400
14399	14400
14400	14400
14401	14400
14484	14488
14485	14488
14486	14488
14487	14488
14488	14488
14489	14488
14570	14572
14571	14572
14572	14572
14573	14572
14574	14574
14652	14656
14653	14656
14654	14656
14655	14656
14656	14656
14657	14656
14745	14745
14746	14746
14830	14830
14916	14918
14917	14918
14918	14918
14919	14918
14920	14922
14921	14922
14922	14922
14923	14922
14990	14992
14991	14992
14992	14992
14993	14992
15069	15072
15070	15072
15071	15072
15072	15072
15073	15072
15074	15075
15075	15075
15076	15075
15157	15159
15158	15159
15159	15159
15160	15159
15161	15163
15162	15163
15163	15163
15164	15163
15235	15236
15236	15236
15237	15236
15238	15239
15239	15239
15240	15239
15312	15316
15313	15316
15314	15316
15315	15316
15316	15316
15317	15316
15318	15321
15319	15321
15320	15321
15321	15321
15322	15321
15475	15478
15476	15478
15477	15478
15478	15478
15479	15478
15480	15483
15481	15483
15482	15483
15483	15483
15484	15483
15546	15549
15547	15549
15548	15549
15549	15549
15550	15549
15551	15552
15552	15552
15553	15552
15613	15616
15614	15616
15615	15616
15616	15616
15617	15616
15618	15619
15619	15619
15620	15619
15706	15709
15707	15709
15708	15709
15709	15709
15710	15709
15711	15713
15712	15713
15713	15713
15714	15713
15797	15801
15798	15801
15799	15801
15800	15801
15801	15801
15802	15801
15803	15805
15804	15805
15805	15805
15806	15805
15887	15891
15888	15891
15889	15891
15890	15891
15891	15891
15892	15891
15893	15897
15894	15897
15895	15897
15896	15897
15897	15897
15898	15897
15969	15972
15970	15972
15971	15972
15972	15972
15973	15972
15974	15976
15975	15976
15976	15976
15977	15976
16039	16042
16040	16042
16041	16042
16042	16042
16043	16042
16044	16047
16045	16047
16046	16047
16047	16047
16048	16047
16124	16127
16125	16127
16126	16127
16127	16127
16128	16127
16129	16130
16130	16130
16131	16130
16201	16205
16202	16205
16203	16205
16204	16205
16205	16205
16206	16205
16254	16258
16255	16258
16256	16258
16257	16258
16258	16258
16259	16258
16260	16262
16261	16262
16262	16262
16263	16262
16353	16357
16354	16357
16355	16357
16356	16357
16357	16357
16358	16357
16359	16363
16360	16363
16361	16363
16362	16363
16363	16363
16364	16363
16459	16463
16460	16463
16461	16463
16462	16463
16463	16463
16464	16463
16550	16551
16551	16551
16552	16551
16553	16555
16554	16555
16555	16555
16556	16555
16764	16765
16765	16765
16766	16765
16958	16961
16959	16961
16960	16961
16961	16961
16962	16961
16963	16966
16964	16966
16965	16966
16966	16966
16967	16966
17049	17053
17050	17053
17051	17053
17052	17053
17053	17053
17054	17053
17055	17057
17056	17057
17057	17057
17058	17057
17321	17323
17322	17323
17323	17323
17324	17323
17325	17328
17326	17328
17327	17328
17328	17328
17329	17328
17398	17398
17399	17401
17400	17401
17401	17401
17402	17401
17492	17496
17493	17496
17494	17496
17495	17496
17496	17496
17497	17496
17498	17502
17499	17502
17500	17502
17501	17502
17502	17502
17503	17502
17685	17687
17686	17687
17687	17687
17688	17687
17783	17785
17784	17785
17785	17785
17786	17785
17787	17789
17788	17789
17789	17789
17790	17789
17881	17885
17882	17885
17883	17885
17884	17885
17885	17885
17886	17885
17978	17981
17979	17981
17980	17981
17981	17981
17982	17981
17983	17984
17984	17984
17985	17984
18157	18159
18158	18159
18159	18159
18160	18159
18161	18163
18162	18163
18163	18163
18164	18163
18249	18252
18250	18252
18251	18252
18252	18252
18253	18252
18254	18257
18255	18257
18256	18257
18257	18257
18258	18257
18511	18514
18512	18514
18513	18514
18514	18514
18515	18514
18516	18518
18517	18518
18518	18518
18519	18518
18581	18582
18582	18582
18583	18582
18662	18662
18663	18663
18822	18825
18823	18825
18824	18825
18825	18825
18826	18825
18827	18830
18828	18830
18829	18830
18830	18830
18831	18830
18912	18913
18913	18913
18914	18913
18915	18917
18916	18917
18917	18917
18918	18917
19005	19005
19006	19006
19082	19085
19083	19085
19084	19085
19085	19085
19086	19085
19087	19088
19088	19088
19089	19088
19170	19171
19171	19171
19172	19171
19173	19173
19254	19255
19255	19255
19256	19255
19257	19257
19343	19344
19344	19344
19345	19344
19346	19346
19428	19431
19429	19431
19430	19431
19431	19431
19432	19431
19433	19435
19434	19435
19435	19435
19436	19435
19612	19614
19613	19614
19614	19614
19615	19614
19704	19704
19705	19705
19774	19774
19775	19775
19846	19847
19847	19847
19848	19847
19849	19849
19932	19934
19933	19934
19934	19934
19935	19934
19936	19940
19937	19940
19938	19940
19939	19940
19940	19940
19941	19940
20028	20031
20029	20031
20030	20031
20031	20031
20032	20031
20033	20031
20112	20113
20113	20113
20114	20113
20203	20203
20204	20204
20296	20297
20297	20297
20298	20297
20299	20300
20300	20300
20301	20300
20379	20381
20380	20381
20381	20381
20382	20381
20383	20383
20560	20564
20561	20564
20562	20564
20563	20564
20564	20564
20565	20564
20566	20569
20567	20569
20568	20569
20569	20569
20570	20569
20663	20663
20748	20748
20749	20749
20832	20833
20833	20833
20834	20833
20932	20932
20933	20935
20934	20935
20935	20935
20936	20935
21102	21102
21103	21103
21178	21181
21179	21181
21180	21181
21181	21181
21182	21181
21183	21185
21184	21185
21185	21185
21186	21185
21244	21244
21245	21245
21314	21314
21315	21315
21384	21384
21450	21452
21451	21452
21452	21452
21453	21452
21454	21454
21511	21512
21512	21512
21513	21512
21514	21514
21576	21579
21577	21579
21578	21579
21579	21579
21580	21579
21581	21582
21582	21582
21583	21582
21650	21653
21651	21653
21652	21653
21653	21653
21654	21653
21731	21731
21732	21732
21828	21831
21829	21831
21830	21831
21831	21831
21832	21831
21833	21836
21834	21836
21835	21836
21836	21836
21837	21836
22016	22016
22017	22017
22183	22186
22184	22186
22185	22186
22186	22186
22187	22186
22188	22192
22189	22192
22190	22192
22191	22192
22192	22192
22193	22192
22251	22252
22252	22252
22253	22252
22340	22340
22341	22341
22780	22781
22781	22781
22782	22781
22859	22860
22860	22860
22861	22860
22950	22950
22951	22951
23041	23041
23042	23044
23043	23044
23044	23044
23045	23044
23217	23219
23218	23219
23219	23219
23220	23219
23221	23223
23222	23223
23223	23223
23224	23223
23305	23305
23306	23308
23307	23308
23308	23308
23309	23308
23473	23475
23474	23475
23475	23475
23476	23475
23477	23479
23478	23479
23479	23479
23480	23479
23576	23577
23577	23577
23578	23577
24276	24278
24277	24278
24278	24278
24279	24278
24280	24282
24281	24282
24282	24282
24283	24282
24372	24374
24373	24374
24374	24374
24375	24374
24376	24376
24462	24464
24463	24464
24464	24464
24465	24464
24466	24467
24467	24467
24468	24467
24469	24467
24546	24547
24547	24547
24548	24547
24549	24549
24609	24609
24610	24610
24701	24704
24702	24704
24703	24704
24704	24704
24705	24704
24804	24804
24805	24807
24806	24807
24807	24807
24808	24807
24889	24893
24890	24893
24891	24893
24892	24893
24893	24893
24894	24893
25050	25051
25051	25051
25052	25051
25053	25055
25054	25055
25055	25055
25056	25055
25113	25115
25114	25115
25115	25115
25116	25115
25117	25120
25118	25120
25119	25120
25120	25120
25121	25120
25193	25195
25194	25195
25195	25195
25196	25195
25288	25291
25289	25291
25290	25291
25291	25291
25292	25291
25293	25296
25294	25296
25295	25296
25296	25296
25297	25296
25381	25384
25382	25384
25383	25384
25384	25384
25385	25384
25386	25386
25465	25465
25466	25467
25467	25467
25468	25467
25643	25645
25644	25645
25645	25645
25646	25645
25647	25650
25648	25650
25649	25650
25650	25650
25651	25650
25834	25836
25835	25836
25836	25836
25837	25836
25838	25842
25839	25842
25840	25842
25841	25842
25842	25842
25843	25842
25936	25938
25937	25938
25938	25938
25939	25938
25940	25943
25941	25943
25942	25943
25943	25943
25944	25943
26037	26039
26038	26039
26039	26039
26040	26039
26041	26044
26042	26044
26043	26044
26044	26044
26045	26044
26242	26242
26243	26243
26513	26515
26514	26515
26515	26515
26516	26515
26597	26600
26598	26600
26599	26600
26600	26600
26601	26600
26602	26604
26603	26604
26604	26604
26605	26604
26674	26674
26675	26675
26760	26760
26761	26761
26843	26845
26844	26845
26845	26845
26846	26845
26847	26849
26848	26849
26849	26849
26850	26849
26931	26933
26932	26933
26933	26933
26934	26933
26935	26937
26936	26937
26937	26937
26938	26937
27189	27192
27190	27192
27191	27192
27192	27192
27193	27192
27194	27198
27195	27198
27196	27198
27197	27198
27198	27198
27199	27198
27278	27279
27279	27279
27280	27279
27351	27351
27352	27352
27425	27425
27426	27426
27617	27617
27618	27618
27789	27789
27790	27790
27879	27880
27880	27880
27881	27880
27882	27884
27883	27884
27884	27884
27885	27884
28142	28142
28143	28143
28409	28411
28410	28411
28411	28411
28412	28411
28508	28512
28509	28512
28510	28512
28511	28512
28512	28512
28513	28512
28601	28603
28602	28603
28603	28603
28604	28603
28796	28797
28797	28797
28798	28797
28894	28894
29058	29062
29059	29062
29060	29062
29061	29062
29062	29062
29063	29062
29064	29067
29065	29067
29066	29067
29067	29067
29068	29067
29173	29173
29174	29174
29260	29261
29261	29261
29262	29261
29333	29335
29334	29335
29335	29335
29336	29335
29337	29339
29338	29339
29339	29339
29340	29339
29422	29425
29423	29425
29424	29425
29425	29425
29426	29425
29529	29532
29530	29532
29531	29532
29532	29532
29533	29532
29534	29536
29535	29536
29536	29536
29537	29536
29631	29634
29632	29634
29633	29634
29634	29634
29635	29634
29636	29639
29637	29639
29638	29639
29639	29639
29640	29639
29739	29743
29740	29743
29741	29743
29742	29743
29743	29743
29744	29743
29745	29747
29746	29747
29747	29747
29748	29747
29945	29948
29946	29948
29947	29948
29948	29948
29949	29948
29950	29951
29951	29951
29952	29951
30040	30043
30041	30043
30042	30043
30043	30043
30044	30043
30045	30048
30046	30048
30047	30048
30048	30048
30049	30048
30144	30147
30145	30147
30146	30147
30147	30147
30148	30147
30226	30228
30227	30228
30228	30228
30229	30228
30307	30310
30308	30310
30309	30310
30310	30310
30311	30310
30312	30315
30313	30315
30314	30315
30315	30315
30316	30315
30398	30401
30399	30401
30400	30401
30401	30401
30402	30401
30403	30406
30404	30406
30405	30406
30406	30406
30407	30406
30484	30486
30485	30486
30486	30486
30487	30486
30488	30489
30489	30489
30490	30489
30569	30571
30570	30571
30571	30571
30572	30571
30573	30576
30574	30576
30575	30576
30576	30576
30577	30576
30651	30654
30652	30654
30653	30654
30654	30654
30655	30654
30732	30736
30733	30736
30734	30736
30735	30736
30736	30736
30737	30736
30738	30741
30739	30741
30740	30741
30741	30741
30742	30741
30808	30810
30809	30810
30810	30810
30811	30810
30812	30813
30813	30813
30814	30813
30880	30883
30881	30883
30882	30883
30883	30883
30884	30883
30885	30888
30886	30888
30887	30888
30888	30888
30889	30888
30978	30981
30979	30981
30980	30981
30981	30981
30982	30981
30983	30986
30984	30986
30985	30986
30986	30986
30987	30986
31077	31080
31078	31080
31079	31080
31080	31080
31081	31080
31082	31085
31083	31085
31084	31085
31085	31085
31086	31085
31189	31192
31190	31192
31191	31192
31192	31192
31193	31192
31256	31259
31257	31259
31258	31259
31259	31259
31260	31259
31364	31366
31365	31366
31366	31366
31367	31366
31368	31372
31369	31372
31370	31372
31371	31372
31372	31372
31373	31372
31457	31461
31458	31461
31459	31461
31460	31461
31461	31461
31462	31461
31463	31465
31464	31465
31465	31465
31466	31465
31554	31557
31555	31557
31556	31557
31557	31557
31558	31557
31559	31562
31560	31562
31561	31562
31562	31562
31563	31562
31647	31650
31648	31650
31649	31650
31650	31650
31651	31650
31652	31655
31653	31655
31654	31655
31655	31655
31656	31655
31735	31738
31736	31738
31737	31738
31738	31738
31739	31738
31740	31741
31741	31741
31742	31741
31843	31846
31844	31846
31845	31846
31846	31846
31847	31846
31848	31851
31849	31851
31850	31851
31851	31851
31852	31851
31944	31946
31945	31946
31946	31946
31947	31946
31948	31949
31949	31949
31950	31949
32036	32038
32037	32038
32038	32038
32039	32038
32040	32041
32041	32041
32042	32041
32098	32101
32099	32101
32100	32101
32101	32101
32102	32101
32103	32106
32104	32106
32105	32106
32106	32106
32107	32106
32186	32189
32187	32189
32188	32189
32189	32189
32190	32189
32270	32273
32271	32273
32272	32273
32273	32273
32274	32273
32275	32278
32276	32278
32277	32278
32278	32278
32279	32278
32452	32455
32453	32455
32454	32455
32455	32455
32456	32455
32457	32459
32458	32459
32459	32459
32460	32459
32538	32539
32539	32539
32540	32539
32597	32600
32598	32600
32599	32600
32600	32600
32601	32600
32602	32605
32603	32605
32604	32605
32605	32605
32606	32605
32680	32683
32681	32683
32682	32683
32683	32683
32684	32683
32685	32688
32686	32688
32687	32688
32688	32688
32689	32688
32758	32761
32759	32761
32760	32761
32761	32761
32762	32761
32763	32766
32764	32766
32765	32766
32766	32766
32767	32766
32850	32851
32851	32851
32852	32851
32928	32931
32929	32931
32930	32931
32931	32931
32932	32931
33021	33025
33022	33025
33023	33025
33024	33025
33025	33025
33026	33025
33027	33030
33028	33030
33029	33030
33030	33030
33031	33030
33116	33118
33117	33118
33118	33118
33119	33118
33120	33121
33121	33121
33122	33121
33201	33204
33202	33204
33203	33204
33204	33204
33205	33204
33206	33209
33207	33209
33208	33209
33209	33209
33210	33209
33364	33366
33365	33366
33366	33366
33367	33366
33368	33372
33369	33372
33370	33372
33371	33372
33372	33372
33373	33372
33455	33458
33456	33458
33457	33458
33458	33458
33459	33458
33546	33549
33547	33549
33548	33549
33549	33549
33550	33549
33551	33554
33552	33554
33553	33554
33554	33554
33555	33554
33556	33559
33557	33559
33558	33559
33559	33559
33560	33559
33561	33564
33562	33564
33563	33564
33564	33564
33565	33564
33566	33569
33567	33569
33568	33569
33569	33569
33570	33569
33640	33643
33641	33643
33642	33643
33643	33643
33644	33643
33645	33646
33646	33646
33647	33646
33737	33741
33738	33741
33739	33741
33740	33741
33741	33741
33742	33741
33824	33826
33825	33826
33826	33826
33827	33826
33828	33831
33829	33831
33830	33831
33831	33831
33832	33831
33899	33902
33900	33902
33901	33902
33902	33902
33903	33902
33904	33907
33905	33907
33906	33907
33907	33907
33908	33907
33964	33965
33965	33965
33966	33965
33978	33981
33979	33981
33980	33981
33981	33981
33982	33981
33983	33986
33984	33986
33985	33986
33986	33986
33987	33986
34082	34085
34083	34085
34084	34085
34085	34085
34086	34085
34087	34089
34088	34089
34089	34089
34090	34089
34143	34146
34144	34146
34145	34146
34146	34146
34147	34146
34148	34152
34149	34152
34150	34152
34151	34152
34152	34152
34153	34152
34203	34206
34204	34206
34205	34206
34206	34206
34207	34206
34208	34211
34209	34211
34210	34211
34211	34211
34212	34211
34213	34216
34214	34216
34215	34216
34216	34216
34217	34216
34218	34220
34219	34220
34220	34220
34221	34220
34222	34225
34223	34225
34224	34225
34225	34225
34226	34225
34231	34234
34232	34234
34233	34234
34234	34234
34235	34234
34236	34237
34237	34237
34238	34237
34306	34309
34307	34309
34308	34309
34309	34309
34310	34309
34311	34314
34312	34314
34313	34314
34314	34314
34315	34314
34380	34383
34381	34383
34382	34383
34383	34383
34384	34383
34385	34389
34386	34389
34387	34389
34388	34389
34389	34389
34390	34389
34392	34393
34393	34393
34394	34393
34395	34397
34396	34397
34397	34397
34398	34397
34452	34455
34453	34455
34454	34455
34455	34455
34456	34455
34457	34460
34458	34460
34459	34460
34460	34460
34461	34460
34486	34489
34487	34489
34488	34489
34489	34489
34490	34489
34491	34494
34492	34494
34493	34494
34494	34494
34495	34494
34545	34547
34546	34547
34547	34547
34548	34547
34549	34550
34550	34550
34551	34550
34552	34555
34553	34555
34554	34555
34555	34555
34556	34555
34557	34560
34558	34560
34559	34560
34560	34560
34561	34560
34562	34562
34563	34562
34564	34562
34565	34566
34566	34566
34567	34566
34593	34595
34594	34595
34595	34595
34596	34595
34597	34599
34598	34599
34599	34599
34600	34599
34646	34648
34647	34648
34648	34648
34649	34648
34650	34654
34651	34654
34652	34654
34653	34654
34654	34654
34655	34654
34695	34695
34696	34697
34697	34697
34698	34697
34703	34704
34704	34704
34705	34704
34711	34713
34712	34713
34713	34713
34714	34713
34715	34716
34716	34716
34717	34716
34718	34719
34719	34719
34720	34719
34721	34724
34722	34724
34723	34724
34724	34724
34725	34724
34726	34728
34727	34728
34728	34728
34729	34728
34730	34731
34731	34731
34732	34731
34733	34737
34734	34737
34735	34737
34736	34737
34737	34737
34738	34737
34739	34739
34740	34741
34741	34741
34742	34741
34745	34748
34746	34748
34747	34748
34748	34748
34749	34748
34750	34753
34751	34753
34752	34753
34753	34753
34754	34753
34768	34770
34769	34770
34770	34770
34771	34770
34772	34774
34773	34774
34774	34774
34775	34774
34780	34781
34781	34781
34782	34781
34783	34786
34784	34786
34785	34786
34786	34786
34787	34786
34798	34801
34799	34801
34800	34801
34801	34801
34802	34801
34803	34806
34804	34806
34805	34806
34806	34806
34807	34806
34808	34810
34809	34810
34810	34810
34811	34810
34812	34814
34813	34814
34814	34814
34815	34814
34816	34816
34817	34820
34818	34820
34819	34820
34820	34820
34821	34820
34822	34824
34823	34824
34824	34824
34825	34824
34838	34839
34839	34839
34840	34839
34841	34842
34842	34842
34843	34842
34844	34844
34845	34845
34846	34846
34847	34849
34848	34849
34849	34849
34850	34849
34851	34851
34852	34855
34853	34855
34854	34855
34855	34855
34856	34855
34857	34860
34858	34860
34859	34860
34860	34860
34861	34860
34862	34864
34863	34864
34864	34864
34865	34864
34866	34866
34867	34867
34868	34868
34869	34869
34870	34870
34871	34871
34872	34872
34873	34873
34874	34875
34875	34875
