-960.000000	0.004348	-0.002925
-920.000000	0.005457	-0.003118
-880.000000	-0.001109	-0.004259
-840.000000	-0.008881	0.000700
-800.000000	-0.006177	0.003147
-760.000000	0.002264	0.006635
-720.000000	-0.004217	0.003750
-680.000000	-0.015080	-0.003259
-640.000000	-0.001892	0.005635
-600.000000	0.003498	-0.006148
-560.000000	0.004561	-0.002977
-520.000000	0.009344	-0.005258
-480.000000	0.002066	0.004865
-440.000000	-0.000470	-0.011169
-400.000000	0.001469	-0.020694
-360.000000	0.000533	-0.013737
-320.000000	0.004949	-0.013132
-280.000000	0.004821	-0.000961
-240.000000	0.005756	-0.004377
-200.000000	0.010089	0.004490
-160.000000	0.006597	-0.001904
-120.000000	0.004709	-0.013641
-80.000000	0.013753	-0.007453
-40.000000	0.027280	-0.012946
0.000000	-0.012778	-0.002365
40.000000	-0.025690	-0.011583
80.000000	-0.018638	-0.006418
120.000000	-0.010016	-0.005129
160.000000	-0.003540	-0.003274
200.000000	-0.011803	0.002754
240.000000	-0.010151	0.002250
280.000000	-0.006416	-0.009070
320.000000	-0.009390	-0.013515
360.000000	-0.017724	-0.007366
400.000000	-0.021452	0.004901
440.000000	-0.015885	-0.001532
480.000000	-0.014011	0.007695
520.000000	-0.021100	0.003756
560.000000	-0.012953	-0.004717
600.000000	-0.016989	-0.011357
640.000000	-0.011957	-0.002848
680.000000	-0.015673	-0.009415
720.000000	-0.011818	-0.000511
760.000000	-0.014816	0.000688
800.000000	-0.015714	0.002614
840.000000	-0.012111	-0.003795
880.000000	-0.000369	0.006580
920.000000	-0.019000	-0.002800
960.000000	-0.007957	-0.007744
1000.000000	-0.006756	0.003655
1040.000000	-0.003645	-0.007445
1080.000000	-0.016781	-0.006087
1120.000000	-0.007480	-0.001129
1160.000000	0.003667	-0.003826
1200.000000	-0.009147	-0.002577
1240.000000	-0.014740	-0.001626
1280.000000	-0.009618	-0.000012
1320.000000	-0.009607	-0.012581
1360.000000	-0.003642	0.003321
1400.000000	-0.008828	0.006376
1440.000000	-0.007320	-0.001360
1480.000000	-0.003296	0.002860
1520.000000	-0.004576	-0.006282
1560.000000	-0.012866	-0.002529
1600.000000	-0.011714	0.010091
1640.000000	-0.011583	0.003269
1680.000000	-0.008568	-0.014601
1720.000000	-0.019208	-0.001857
1760.000000	-0.009128	-0.005473
1800.000000	-0.005145	-0.007322
1840.000000	-0.011508	-0.003362
1880.000000	-0.004582	-0.005172
1920.000000	-0.008961	-0.010795
1960.000000	-0.012698	-0.013305

x_0 = 1.000000
p_0 = 0.000000
V_0 = 1.000000
sigma = 1.000000
t = 0.300000
